#Table1
objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,rowc,rowcErr,colc,colcErr,rowv,rowvErr,colv,colvErr,rowc_u,rowc_g,rowc_r,rowc_i,rowc_z,rowcErr_u,rowcErr_g,rowcErr_r,rowcErr_i,rowcErr_z,colc_u,colc_g,colc_r,colc_i,colc_z,colcErr_u,colcErr_g,colcErr_r,colcErr_i,colcErr_z,sky_u,sky_g,sky_r,sky_i,sky_z,skyIvar_u,skyIvar_g,skyIvar_r,skyIvar_i,skyIvar_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z,fiber2Mag_u,fiber2Mag_g,fiber2Mag_r,fiber2Mag_i,fiber2Mag_z,fiber2MagErr_u,fiber2MagErr_g,fiber2MagErr_r,fiber2MagErr_i,fiber2MagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,psfFlux_u,psfFlux_g,psfFlux_r,psfFlux_i,psfFlux_z,psfFluxIvar_u,psfFluxIvar_g,psfFluxIvar_r,psfFluxIvar_i,psfFluxIvar_z,fiberFlux_u,fiberFlux_g,fiberFlux_r,fiberFlux_i,fiberFlux_z,fiberFluxIvar_u,fiberFluxIvar_g,fiberFluxIvar_r,fiberFluxIvar_i,fiberFluxIvar_z,fiber2Flux_u,fiber2Flux_g,fiber2Flux_r,fiber2Flux_i,fiber2Flux_z,fiber2FluxIvar_u,fiber2FluxIvar_g,fiber2FluxIvar_r,fiber2FluxIvar_i,fiber2FluxIvar_z,petroFlux_u,petroFlux_g,petroFlux_r,petroFlux_i,petroFlux_z,petroFluxIvar_u,petroFluxIvar_g,petroFluxIvar_r,petroFluxIvar_i,petroFluxIvar_z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z,petroRadErr_u,petroRadErr_g,petroRadErr_r,petroRadErr_i,petroRadErr_z,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR50Err_u,petroR50Err_g,petroR50Err_r,petroR50Err_i,petroR50Err_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,petroR90Err_u,petroR90Err_g,petroR90Err_r,petroR90Err_i,petroR90Err_z,q_u,q_g,q_r,q_i,q_z,qErr_u,qErr_g,qErr_r,qErr_i,qErr_z,u_u,u_g,u_r,u_i,u_z,uErr_u,uErr_g,uErr_r,uErr_i,uErr_z,mE1_u,mE1_g,mE1_r,mE1_i,mE1_z,mE2_u,mE2_g,mE2_r,mE2_i,mE2_z,mE1E1Err_u,mE1E1Err_g,mE1E1Err_r,mE1E1Err_i,mE1E1Err_z,mE1E2Err_u,mE1E2Err_g,mE1E2Err_r,mE1E2Err_i,mE1E2Err_z,mE2E2Err_u,mE2E2Err_g,mE2E2Err_r,mE2E2Err_i,mE2E2Err_z,mRrCc_u,mRrCc_g,mRrCc_r,mRrCc_i,mRrCc_z,mRrCcErr_u,mRrCcErr_g,mRrCcErr_r,mRrCcErr_i,mRrCcErr_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,mE1PSF_u,mE1PSF_g,mE1PSF_r,mE1PSF_i,mE1PSF_z,mE2PSF_u,mE2PSF_g,mE2PSF_r,mE2PSF_i,mE2PSF_z,mRrCcPSF_u,mRrCcPSF_g,mRrCcPSF_r,mRrCcPSF_i,mRrCcPSF_z,mCr4PSF_u,mCr4PSF_g,mCr4PSF_r,mCr4PSF_i,mCr4PSF_z,deVRad_u,deVRad_g,deVRad_r,deVRad_i,deVRad_z,deVRadErr_u,deVRadErr_g,deVRadErr_r,deVRadErr_i,deVRadErr_z,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVABErr_u,deVABErr_g,deVABErr_r,deVABErr_i,deVABErr_z,deVPhi_u,deVPhi_g,deVPhi_r,deVPhi_i,deVPhi_z,deVMag_u,deVMag_g,deVMag_r,deVMag_i,deVMag_z,deVMagErr_u,deVMagErr_g,deVMagErr_r,deVMagErr_i,deVMagErr_z,deVFlux_u,deVFlux_g,deVFlux_r,deVFlux_i,deVFlux_z,deVFluxIvar_u,deVFluxIvar_g,deVFluxIvar_r,deVFluxIvar_i,deVFluxIvar_z,expRad_u,expRad_g,expRad_r,expRad_i,expRad_z,expRadErr_u,expRadErr_g,expRadErr_r,expRadErr_i,expRadErr_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,expABErr_u,expABErr_g,expABErr_r,expABErr_i,expABErr_z,expPhi_u,expPhi_g,expPhi_r,expPhi_i,expPhi_z,expMag_u,expMag_g,expMag_r,expMag_i,expMag_z,expMagErr_u,expMagErr_g,expMagErr_r,expMagErr_i,expMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,expFlux_u,expFlux_g,expFlux_r,expFlux_i,expFlux_z,expFluxIvar_u,expFluxIvar_g,expFluxIvar_r,expFluxIvar_i,expFluxIvar_z,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,modelFluxIvar_u,modelFluxIvar_g,modelFluxIvar_r,modelFluxIvar_i,modelFluxIvar_z,cModelFlux_u,cModelFlux_g,cModelFlux_r,cModelFlux_i,cModelFlux_z,cModelFluxIvar_u,cModelFluxIvar_g,cModelFluxIvar_r,cModelFluxIvar_i,cModelFluxIvar_z,aperFlux7_u,aperFlux7_g,aperFlux7_r,aperFlux7_i,aperFlux7_z,aperFlux7Ivar_u,aperFlux7Ivar_g,aperFlux7Ivar_r,aperFlux7Ivar_i,aperFlux7Ivar_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,lnLExp_u,lnLExp_g,lnLExp_r,lnLExp_i,lnLExp_z,lnLDeV_u,lnLDeV_g,lnLDeV_r,lnLDeV_i,lnLDeV_z,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,flags_u,flags_g,flags_r,flags_i,flags_z,type_u,type_g,type_r,type_i,type_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z,ra,dec,cx,cy,cz,raErr,decErr,b,l,offsetRa_u,offsetRa_g,offsetRa_r,offsetRa_i,offsetRa_z,offsetDec_u,offsetDec_g,offsetDec_r,offsetDec_i,offsetDec_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,mjd,airmass_u,airmass_g,airmass_r,airmass_i,airmass_z,phioffset_u,phioffset_g,phioffset_r,phioffset_i,phioffset_z,nProf_u,nProf_g,nProf_r,nProf_i,nProf_z,loadVersion,htmID,fieldID,parentID,specObjID,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,dered_u,dered_g,dered_r,dered_i,dered_z,cloudCam_u,cloudCam_g,cloudCam_r,cloudCam_i,cloudCam_z,resolveStatus,thingId,balkanId,nObserve,nDetect,nEdge,score,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,nMgyPerCount_u,nMgyPerCount_g,nMgyPerCount_r,nMgyPerCount_i,nMgyPerCount_z,TAI_u,TAI_g,TAI_r,TAI_i,TAI_z
1237662503218839839,2,3965,301,2,46,287,1,0,3,1,0,0,35255507620112,737.6553,0.01386833,1840.594,0.01714494,0.001178072,0.003578129,6.82902E-05,0.004209522,742.621,749.9574,737.6553,741.2773,745.6664,0.1964701,0.02161946,0.01386833,0.01284476,0.03222758,1845.723,1846.178,1840.594,1841.421,1844.713,0.3082083,0.02788124,0.01714494,0.01801195,0.03893764,1.29748,1.52379,3.276398,6.813674,22.51456,595.9612,104.1753,70.06721,61.72954,31.7798,20.98159,19.17081,18.43887,18.08302,17.75035,0.07940453,0.01971176,0.02052883,0.01669272,0.02773244,21.15442,19.29272,18.44175,18.04961,17.7648,0.08986612,0.01150426,0.006353936,0.00602259,0.01432258,21.7849,19.91186,19.06956,18.67315,18.38685,0.1096622,0.01440497,0.007751096,0.007192838,0.0166522,19.44709,18.03653,17.22002,16.81816,16.5236,0.1116883,0.01815112,0.01212316,0.01218701,0.03161803,4.044313,21.46198,42.1161,58.45018,79.40043,11.37606,6.58609,1.576921,1.238244,0.243039,3.447618,19.1823,42.00455,60.27716,78.35049,12.20009,24.20424,16.5484,8.944601,0.9357666,1.922,10.84494,23.55938,33.94122,44.17091,25.98405,48.28912,35.34676,19.77626,2.176433,16.63923,61.00787,129.4167,187.3854,245.7864,0.3412277,0.961316,0.4788884,0.2260379,0.01951854,18.02274,5.48387,4.919044,5.075507,5.473089,-1000,0.1667396,0.09029966,0.1443584,0.3742743,3.704478,2.222809,2.064421,2.085269,2.162535,0.5350676,0.05145448,0.03127899,0.03385551,0.09705835,8.429189,6.259898,5.874126,6.145942,6.143205,1.259008,0.3027293,0.2126071,0.2213517,0.5582254,0.03118903,0.1035772,0.07795571,0.0751452,0.09302434,0.06036255,0.007744386,0.004977372,0.00502154,0.01300675,0.04449194,0.012331,0.002499902,-0.0008745554,-0.002570936,0.06042317,0.007663781,0.004947429,0.004993425,0.01289572,0.2750756,0.2438375,0.2208438,0.2430443,0.2026076,-0.04481975,-0.04873864,-0.06675979,-0.09095998,-0.1153557,0.1028937,0.007924747,0.005317942,0.005823238,0.0181118,0.01188325,0.0008908057,0.000662066,0.0008925939,0.002827555,0.1069148,0.00816168,0.005440407,0.005978358,0.01837192,16.09921,12.87108,10.6474,8.590082,9.409277,1.860698,0.1117666,0.06110305,0.0549522,0.1825963,2.346788,2.341839,2.336761,2.345943,2.316411,0.1798567,0.05646809,0.01237533,0.05373122,0.02167132,0.03059024,0.002851392,-0.02161,0.005250583,-0.05195712,5.333627,4.272666,3.102427,2.512636,2.947992,2.079656,2.107771,2.130255,2.149322,2.117127,5.527949,2.428083,2.267857,2.158066,2.006956,1.767084,0.09529889,0.0534726,0.04854409,0.1625532,0.769914,0.6785884,0.7254036,0.7154843,0.7165202,0.2275874,0.02381678,0.0174893,0.01813872,0.04986771,46.18539,38.66486,36.72587,211.4771,210.3538,19.17461,17.98066,17.15565,16.79373,16.54475,0.06486654,0.00777023,0.005671784,0.005858454,0.01342016,21.38643,64.22934,137.3219,191.6499,241.0428,0.6124292,4.732718,1.943248,0.9351122,0.1126492,2.34111,1.556394,1.506653,1.269511,1.195025,0.4066094,0.03076948,0.01939627,0.01986134,0.04187656,0.6228064,0.6793373,0.7180825,0.7091943,0.6735873,0.1613409,0.01937974,0.01388039,0.01486816,0.03915952,40.39188,215.8123,213.3791,208.8289,204.7473,19.85133,18.3188,17.48281,17.1777,16.92518,0.06779927,0.008000724,0.005852515,0.006067562,0.01376307,19.82353,18.0012,17.15565,16.759,16.46953,0.06634087,0.007772395,0.005671784,0.005860238,0.01342707,19.17461,17.98066,17.15565,16.79373,16.54475,0.06486654,0.00777023,0.005671784,0.005858454,0.01342016,11.46575,47.04123,101.596,134.5604,169.7924,1.949551,8.321975,3.334326,1.768408,0.2158482,11.76319,63.02595,137.3214,197.8782,258.3359,1.934594,4.912432,1.943262,0.8766389,0.09797198,21.38643,64.22934,137.3219,191.6499,241.0428,0.6124292,4.732718,1.943248,0.9351122,0.1126492,13.62526,57.69826,123.3898,177.245,232.7592,0.8023126,1.581602,0.5252334,0.1657125,0.05231135,-25.0335,-3025.641,-6586.179,-5872.246,-795.7861,-5.651188,-578.2452,-1201.28,-1270.689,-144.5924,-1.378479,-61.22005,-127.9843,-151.5293,-13.39126,1,1,1,1,1,2252074960061712,2252074960060432,6755674587562000,2252074960195600,2252074960191504,3,3,3,3,3,0,0,0,0,0,236.241333865311,36.1882046117891,-0.448492164327364,-0.670996231652606,0.590439527508922,0.00598644518128567,0.00635541112771076,52.3054933173979,57.8906094394719,0.08260024,0.004707965,0,-0.04194696,-0.01773257,0.2891466,0.0132737,0,0.01430716,-0.01487461,0.1021622,0.07960413,0.05506977,0.04092274,0.030439,1.523092,1.362904,1.161208,1.045131,1.131811,52788,1.011352,1.012599,1.010183,1.010758,1.011966,-36.69473,-36.69472,-36.69472,-36.69471,-36.69471,9,9,9,10,9,333,15329415462335,1237662503218839552,1237662503218839838,1594322419957393408,19.82353,18.0012,17.15565,16.759,16.46953,0.06634087,0.007772395,0.005671784,0.005860238,0.01342707,19.72137,17.9216,17.10058,16.71808,16.43909,0,0,0,0,0,257,409578632,1407150,1,1,0,0.8869838,24577,24577,24577,24577,24577,0.009625693,0.003899648,0.005156742,0.007306272,0.03429202,4560908456.88688,4560908600.37693,4560908313.45917,4560908385.20304,4560908528.61552
